PG40979	Philosophy	uploaded	A Letter to Sir Samuel Shepherd, Knt., His Majesty's Attorney General Upon the Subject of His Prosecutions of Richard Carlile, for Publishing Paine's Age of Reason	Anonymous
PG58105	Religion	uploaded	A Letter to the Bishop of Exeter	Alderson, Edward Hall, Sir, 1787-1857
PG31191	Philosophy	uploaded	A Letter to the Hon. Samuel A. Eliot, Representative in Congress From the City of Boston, In Reply to His Apology For Voting For the Fugitive Slave Bill.	Dexter, Franklin, 1793-1857; Jay, William, 1789-1858 [Dubious author]
PG40212	Religion	uploaded	A Letter to the Society for the Suppression of Vice, on Their Malignant Efforts to Prevent a Free Enquiry After Truth and Reason	Carlile, Richard, 1790-1843
PG36161	Philosophy	uploaded	A Letter to Thomas F. Bayard	Spooner, Lysander, 1808-1887
PG10591	Religion	uploaded	A Lie Never Justifiable: A Study in Ethics	Trumbull, H. Clay (Henry Clay), 1830-1903
PG74047	Philosophy	uploaded	A little philosophy of life	Burdette, Robert J. (Robert Jones), 1844-1914
PG10050	Fiction	uploaded	A Little Pilgrim: Stories of the Seen and the Unseen	Oliphant, Mrs. (Margaret), 1828-1897
PG36801	Philosophy	uploaded	A Logic of Facts; Or, Every-day Reasoning	Holyoake, George Jacob, 1817-1906
PG32421	Philosophy	uploaded	A Man of the World	Call, Annie Payson, 1853-1940
PG28875	Philosophy	uploaded	A Man's Value to Society: Studies in Self Culture and Character	Hillis, Newell Dwight, 1858-1929
PG27531	Philosophy	uploaded	A Manual of Moral Philosophy	Peabody, Andrew P. (Andrew Preston), 1811-1893
PG30432	Fiction	uploaded	A modern symposium	Dickinson, G. Lowes (Goldsworthy Lowes), 1862-1932
PG6424	Fiction	deferred_repair	A Modern Utopia	Wells, H. G. (Herbert George), 1866-1946
PG60631	Religion	uploaded	A Modern Zoroastrian	Laing, S. (Samuel), 1812-1897
PG41274	Philosophy	uploaded	A New Catalogue of Vulgar Errors	Fovargue, Stephen, -1775
PG61112	Religion	deferred_repair	A New Light of Alchymie Taken out of the Fountaine of Nature, and Manuall Experience.  Etc.	Sedziwój, Michal, 1556?-1646?; Paracelsus, 1493-1541; French, John, 1616-1657 [Translator]
PG1347	Philosophy	split	A New Philosophy	Le Roy, Edouard, 1870-1954; Benson, Vincent [Translator]
PG46766	Fiction	uploaded	A Night in the Luxembourg	Gourmont, Remy de, 1858-1915; Ransome, Arthur, 1884-1967 [Translator]
PG53524	Philosophy	uploaded	A Persian Pearl, and Other Essays	Darrow, Clarence, 1857-1938
PG35621	Philosophy	uploaded	A Philosophical Dictionary, Volume 01	Voltaire, 1694-1778; Leigh, Oliver Herbrand Gordon [Commentator]; Morley, John, 1838-1923 [Commentator]; Smollett, T. (Tobias), 1721-1771 [Commentator]; Fleming, William F. [Translator]
